DEPTH,GR,NPHI,RHOB,RT,vcl,phie,phit
6183.5,82.32,0.29,2.41,2.28,0.87,0.08,0.2
6184.0,82.86,0.29,2.39,2.26,0.88,0.1,0.21
6184.5,83.72,0.3,2.38,2.25,0.9,0.1,0.22
6185.0,84.1,0.3,2.38,2.24,0.9,0.1,0.22
6185.5,84.29,0.31,2.38,2.22,0.9,0.1,0.22
6186.0,84.36,0.31,2.37,2.19,0.9,0.11,0.22
6186.5,84.35,0.31,2.4,2.16,0.9,0.08,0.21
6187.0,84.52,0.31,2.41,2.13,0.91,0.06,0.2
6187.5,84.98,0.31,2.43,2.11,0.91,0.06,0.2
6188.0,86.76,0.31,2.44,2.08,0.94,0.04,0.19
6188.5,89.96,0.32,2.46,2.07,1.0,0.03,0.19
6189.0,92.28,0.31,2.46,2.07,1.0,0.03,0.19
6189.5,93.82,0.31,2.45,2.08,1.0,0.05,0.2
6190.0,93.39,0.3,2.44,2.08,1.0,0.06,0.19
6190.5,91.7,0.29,2.45,2.09,1.0,0.05,0.19
6191.0,89.75,0.29,2.45,2.08,0.99,0.05,0.19
6191.5,88.03,0.3,2.44,2.06,0.96,0.06,0.2
6192.0,87.15,0.31,2.43,2.04,0.95,0.06,0.2
6192.5,87.22,0.31,2.44,2.02,0.95,0.05,0.2
6193.0,87.59,0.32,2.44,1.99,0.96,0.04,0.2
6193.5,87.93,0.32,2.43,1.99,0.97,0.05,0.2
6194.0,88.04,0.32,2.43,2.01,0.97,0.05,0.2
6194.5,87.92,0.32,2.44,2.04,0.96,0.04,0.2
6195.0,87.63,0.32,2.46,2.08,0.96,0.03,0.19
6195.5,87.29,0.31,2.47,2.12,0.95,0.02,0.19
6196.0,86.86,0.31,2.47,2.17,0.94,0.02,0.19
6196.5,86.44,0.3,2.46,2.22,0.94,0.03,0.19
6197.0,85.93,0.3,2.46,2.28,0.93,0.03,0.19
6197.5,85.57,0.3,2.46,2.35,0.92,0.04,0.19
6198.0,84.86,0.29,2.47,2.41,0.91,0.02,0.18
6198.5,83.82,0.28,2.48,2.45,0.89,0.03,0.17
6199.0,82.45,0.27,2.49,2.46,0.87,0.02,0.16
6199.5,81.53,0.27,2.48,2.44,0.85,0.03,0.17
6200.0,81.09,0.27,2.47,2.44,0.85,0.04,0.17
6200.5,80.78,0.27,2.46,2.47,0.84,0.06,0.18
6201.0,80.94,0.27,2.46,2.5,0.85,0.05,0.17
6201.5,81.75,0.27,2.47,2.55,0.86,0.04,0.17
6202.0,82.88,0.27,2.48,2.57,0.89,0.03,0.17
6202.5,84.21,0.28,2.49,2.58,0.91,0.02,0.17
6203.0,84.43,0.28,2.48,2.58,0.91,0.03,0.17
6203.5,83.5,0.28,2.47,2.57,0.89,0.03,0.17
6204.0,80.28,0.27,2.47,2.56,0.82,0.04,0.17
6204.5,77.26,0.27,2.47,2.55,0.77,0.04,0.17
6205.0,76.59,0.27,2.45,2.55,0.77,0.06,0.18
6205.5,77.35,0.27,2.44,2.56,0.79,0.06,0.18
6206.0,78.42,0.27,2.46,2.61,0.81,0.05,0.18
6206.5,79.78,0.28,2.47,2.74,0.83,0.04,0.17
6207.0,80.24,0.29,2.47,3.06,0.84,0.03,0.18
6207.5,79.59,0.3,2.48,3.45,0.82,0.02,0.18
6208.0,77.89,0.29,2.48,4.03,0.79,0.02,0.18
6208.5,75.68,0.28,2.49,4.87,0.76,0.02,0.17
6213.5,47.83,0.19,2.54,4.99,0.29,0.03,0.12
6214.0,48.93,0.21,2.48,4.91,0.31,0.07,0.15
6214.5,50.12,0.24,2.43,4.85,0.34,0.09,0.17
6215.0,51.99,0.26,2.4,4.84,0.37,0.11,0.2
6215.5,53.53,0.27,2.36,4.87,0.4,0.14,0.22
6216.0,55.15,0.28,2.32,4.97,0.42,0.17,0.23
6216.5,56.81,0.27,2.3,5.1,0.45,0.2,0.24
6217.0,57.81,0.27,2.27,5.22,0.46,0.22,0.25
6217.5,58.96,0.27,2.26,5.33,0.48,0.22,0.25
6218.0,60.79,0.27,2.25,5.41,0.51,0.23,0.25
6218.5,62.13,0.27,2.24,5.47,0.54,0.24,0.26
6219.0,62.99,0.27,2.24,5.58,0.55,0.24,0.26
6219.5,63.25,0.27,2.23,5.68,0.55,0.25,0.26
6220.0,63.22,0.27,2.23,5.73,0.55,0.25,0.26
6220.5,63.31,0.27,2.23,5.65,0.55,0.25,0.26
6221.0,63.67,0.27,2.21,5.53,0.56,0.26,0.27
6221.5,64.47,0.27,2.2,5.47,0.57,0.27,0.27
6222.0,65.22,0.28,2.2,5.43,0.59,0.27,0.28
6222.5,65.92,0.29,2.19,5.38,0.6,0.27,0.28
6223.0,66.46,0.29,2.19,5.32,0.61,0.27,0.28
6223.5,66.58,0.29,2.19,5.29,0.61,0.27,0.28
6224.0,66.25,0.28,2.2,5.21,0.6,0.27,0.28
6224.5,65.73,0.27,2.2,5.08,0.59,0.27,0.27
6225.0,65.69,0.27,2.21,4.84,0.59,0.26,0.26
6225.5,65.8,0.27,2.23,4.62,0.6,0.25,0.26
6226.0,65.5,0.26,2.25,4.54,0.59,0.24,0.25
6226.5,64.66,0.26,2.25,4.57,0.57,0.23,0.25
6227.0,63.9,0.26,2.27,4.65,0.56,0.22,0.24
6227.5,63.7,0.26,2.29,4.66,0.56,0.2,0.24
6228.0,63.63,0.26,2.3,4.38,0.56,0.18,0.23
6228.5,63.58,0.26,2.32,4.08,0.55,0.16,0.22
6229.0,64.05,0.26,2.34,3.88,0.56,0.15,0.22
6229.5,64.68,0.26,2.35,3.81,0.58,0.14,0.21
6230.0,65.6,0.27,2.37,3.79,0.59,0.11,0.2
6230.5,66.32,0.28,2.38,3.79,0.6,0.1,0.21
6231.0,67.44,0.29,2.38,3.75,0.62,0.1,0.21
6231.5,68.66,0.3,2.36,3.7,0.65,0.12,0.22
6232.0,69.59,0.3,2.34,3.64,0.66,0.14,0.24
6232.5,70.01,0.31,2.34,3.55,0.67,0.14,0.24
6233.0,70.37,0.31,2.38,3.45,0.67,0.09,0.22
6233.5,70.76,0.31,2.41,3.35,0.68,0.06,0.21
6234.0,70.48,0.31,2.41,3.21,0.67,0.08,0.21
6234.5,69.51,0.31,2.39,3.07,0.65,0.09,0.22
6235.0,68.08,0.3,2.39,2.95,0.63,0.09,0.21
6235.5,66.86,0.29,2.4,2.82,0.6,0.09,0.21
6236.0,66.24,0.28,2.41,2.72,0.6,0.08,0.2
6236.5,66.68,0.27,2.42,2.61,0.6,0.08,0.19
6237.0,69.02,0.26,2.42,2.5,0.66,0.09,0.19
6237.5,73.51,0.27,2.43,2.43,0.74,0.07,0.19
6238.0,78.24,0.28,2.45,2.39,0.82,0.04,0.19
6238.5,82.58,0.3,2.47,2.44,0.89,0.02,0.19
6241.0,78.92,0.31,2.46,3.81,0.8,0.03,0.2
6241.5,72.61,0.29,2.43,3.87,0.68,0.06,0.19
6242.0,65.83,0.26,2.42,3.78,0.57,0.09,0.18
6242.5,62.19,0.23,2.41,3.58,0.51,0.11,0.18
6243.0,60.86,0.21,2.4,3.38,0.5,0.13,0.17
6243.5,61.74,0.21,2.4,3.17,0.52,0.13,0.17
6244.0,63.77,0.23,2.38,3.0,0.56,0.14,0.19
6244.5,66.95,0.24,2.36,2.82,0.63,0.15,0.21
6245.0,71.48,0.27,2.35,2.7,0.7,0.14,0.22
6245.5,74.55,0.29,2.35,2.61,0.76,0.13,0.23
6246.0,77.04,0.31,2.35,2.57,0.79,0.12,0.23
6246.5,78.43,0.32,2.35,2.53,0.81,0.12,0.24
6247.0,79.35,0.33,2.36,2.52,0.82,0.1,0.24
6247.5,80.13,0.33,2.37,2.55,0.84,0.09,0.23
6248.0,80.85,0.33,2.37,2.59,0.85,0.09,0.23
6248.5,81.23,0.32,2.36,2.64,0.86,0.11,0.23
6249.0,80.96,0.31,2.36,2.69,0.85,0.11,0.23
6249.5,80.13,0.31,2.37,2.77,0.83,0.1,0.22
6250.0,79.27,0.3,2.38,2.83,0.82,0.1,0.22
6250.5,78.52,0.29,2.37,2.91,0.8,0.11,0.22
6251.0,77.63,0.28,2.37,2.94,0.79,0.12,0.21
6251.5,76.41,0.27,2.36,2.96,0.76,0.13,0.21
6252.0,75.4,0.27,2.36,2.92,0.75,0.13,0.21
6252.5,75.51,0.26,2.38,2.85,0.76,0.11,0.2
6253.0,76.63,0.25,2.39,2.75,0.78,0.11,0.19
6253.5,78.11,0.24,2.38,2.7,0.81,0.13,0.19
6254.0,78.4,0.24,2.37,2.68,0.81,0.14,0.2
6254.5,78.07,0.24,2.37,2.66,0.8,0.14,0.2
6255.0,77.21,0.25,2.36,2.66,0.78,0.14,0.2
6255.5,76.12,0.26,2.35,2.68,0.76,0.14,0.21
6256.0,75.3,0.27,2.34,2.69,0.75,0.15,0.22
6256.5,75.27,0.28,2.35,2.72,0.75,0.13,0.22
6257.0,75.29,0.29,2.36,2.73,0.76,0.12,0.22
6257.5,74.38,0.3,2.36,2.73,0.74,0.12,0.22
6258.0,72.52,0.3,2.36,2.73,0.69,0.12,0.22
6258.5,68.73,0.3,2.36,2.72,0.63,0.12,0.22
6259.0,65.3,0.3,2.37,2.69,0.57,0.11,0.22
6259.5,61.85,0.29,2.37,2.65,0.52,0.1,0.21
6260.0,59.39,0.29,2.37,2.61,0.48,0.11,0.22
6260.5,57.74,0.28,2.34,2.59,0.45,0.14,0.22
6261.0,56.68,0.28,2.31,2.58,0.43,0.18,0.24
6261.5,55.78,0.27,2.29,2.58,0.42,0.21,0.25
6262.0,55.51,0.27,2.27,2.59,0.42,0.2,0.24
6262.5,55.65,0.27,2.26,2.59,0.42,0.23,0.25
6263.0,57.0,0.26,2.25,2.59,0.44,0.24,0.25
6263.5,58.73,0.26,2.25,2.58,0.48,0.23,0.25
6264.0,60.99,0.26,2.27,2.56,0.52,0.22,0.24
6264.5,63.98,0.26,2.29,2.54,0.56,0.19,0.23
6265.0,66.71,0.27,2.31,2.53,0.61,0.18,0.23
6265.5,69.98,0.28,2.31,2.5,0.67,0.17,0.24
6266.0,73.33,0.29,2.32,2.46,0.73,0.16,0.24
6266.5,76.36,0.3,2.33,2.42,0.78,0.14,0.23
6267.0,78.64,0.3,2.34,2.4,0.82,0.14,0.23
6267.5,80.19,0.3,2.35,2.37,0.84,0.13,0.23
6268.0,80.88,0.31,2.34,2.34,0.85,0.13,0.24
6268.5,81.3,0.31,2.35,2.31,0.86,0.12,0.23
6269.0,81.56,0.33,2.36,2.29,0.86,0.1,0.24
6269.5,81.95,0.33,2.37,2.25,0.86,0.09,0.23
6270.0,83.34,0.33,2.38,2.21,0.9,0.08,0.23
6270.5,85.13,0.34,2.38,2.19,0.93,0.08,0.23
6271.0,85.74,0.34,2.38,2.18,0.93,0.08,0.23
6271.5,85.44,0.34,2.38,2.18,0.92,0.08,0.23
6272.0,84.89,0.33,2.38,2.2,0.91,0.08,0.23
6272.5,84.68,0.33,2.37,2.23,0.91,0.09,0.23
6273.0,84.86,0.32,2.37,2.28,0.91,0.1,0.23
6273.5,84.99,0.33,2.37,2.36,0.92,0.09,0.23
6274.0,84.87,0.33,2.37,2.47,0.92,0.09,0.23
6274.5,84.34,0.33,2.36,2.62,0.91,0.1,0.24
6275.0,83.17,0.32,2.36,2.78,0.88,0.11,0.23
6275.5,80.87,0.31,2.35,2.94,0.84,0.12,0.23
6276.0,77.81,0.3,2.35,3.05,0.79,0.13,0.23
6276.5,74.62,0.29,2.35,3.12,0.73,0.13,0.22
6277.0,70.53,0.27,2.36,3.17,0.66,0.13,0.21
6277.5,64.76,0.26,2.38,3.18,0.56,0.12,0.2
6278.0,60.84,0.24,2.39,3.14,0.49,0.12,0.19
6278.5,57.64,0.23,2.39,3.07,0.44,0.11,0.18
6279.0,56.65,0.22,2.38,2.98,0.44,0.14,0.19
6279.5,56.89,0.22,2.36,2.91,0.44,0.16,0.2
6280.0,57.27,0.23,2.34,2.86,0.45,0.18,0.21
6280.5,58.18,0.24,2.35,2.82,0.47,0.15,0.2
6281.0,60.33,0.25,2.36,2.8,0.5,0.13,0.2
6281.5,63.66,0.26,2.37,2.79,0.57,0.12,0.21
6282.0,68.96,0.27,2.38,2.81,0.66,0.11,0.21
6282.5,73.35,0.29,2.39,2.84,0.74,0.09,0.21
6283.0,76.53,0.29,2.39,2.87,0.8,0.09,0.21
6283.5,78.12,0.29,2.4,2.89,0.81,0.08,0.21
6284.0,77.42,0.29,2.4,2.92,0.79,0.08,0.21
6284.5,76.1,0.29,2.4,2.95,0.76,0.08,0.21
6285.0,74.85,0.29,2.4,2.94,0.74,0.08,0.21
6285.5,71.63,0.28,2.4,2.92,0.69,0.09,0.2
6286.0,66.77,0.28,2.4,2.86,0.6,0.09,0.2
6286.5,61.24,0.27,2.4,2.78,0.5,0.09,0.2
6287.0,55.78,0.27,2.4,2.66,0.41,0.09,0.2
6287.5,51.6,0.27,2.37,2.58,0.34,0.12,0.21
6288.0,48.85,0.28,2.35,2.49,0.29,0.14,0.22
6288.5,45.01,0.28,2.3,2.42,0.24,0.19,0.24
6289.0,42.82,0.28,2.22,2.37,0.19,0.28,0.28
6289.5,40.65,0.27,2.18,2.34,0.16,0.3,0.28
6290.0,39.76,0.28,2.16,2.34,0.15,0.3,0.29
6290.5,39.72,0.28,2.16,2.34,0.16,0.3,0.29
6291.0,40.27,0.28,2.17,2.35,0.16,0.3,0.29
6291.5,41.18,0.29,2.18,2.36,0.18,0.28,0.29
6292.0,42.81,0.29,2.19,2.38,0.21,0.27,0.28
6292.5,44.87,0.28,2.2,2.41,0.25,0.27,0.28
6293.0,47.84,0.27,2.21,2.47,0.3,0.26,0.27
6293.5,51.57,0.27,2.22,2.53,0.36,0.26,0.26
6294.0,55.72,0.26,2.25,2.6,0.43,0.23,0.25
6294.5,61.16,0.27,2.29,2.64,0.53,0.18,0.24
6295.0,66.74,0.27,2.32,2.65,0.64,0.16,0.22
6295.5,73.93,0.28,2.34,2.67,0.74,0.13,0.22
6296.0,77.3,0.29,2.36,2.67,0.81,0.12,0.22
6296.5,79.97,0.3,2.37,2.68,0.84,0.11,0.22
6297.0,81.0,0.3,2.37,2.69,0.85,0.1,0.22
6297.5,81.53,0.3,2.37,2.7,0.86,0.1,0.22
6298.0,81.94,0.31,2.36,2.71,0.87,0.11,0.23
6298.5,82.42,0.31,2.36,2.71,0.88,0.11,0.23
6299.0,82.82,0.31,2.36,2.7,0.88,0.11,0.23
6299.5,82.74,0.3,2.36,2.7,0.88,0.11,0.23
6300.0,81.97,0.3,2.37,2.71,0.86,0.11,0.22
6300.5,81.19,0.3,2.38,2.72,0.85,0.1,0.22
6301.0,81.23,0.3,2.38,2.73,0.85,0.1,0.22
6301.5,81.87,0.3,2.39,2.72,0.87,0.09,0.22
6302.0,83.02,0.3,2.39,2.7,0.89,0.09,0.22
6302.5,84.03,0.31,2.4,2.68,0.9,0.07,0.22
6303.0,85.15,0.31,2.41,2.65,0.92,0.06,0.21
6303.5,85.87,0.31,2.42,2.62,0.94,0.06,0.21
6304.0,87.18,0.31,2.43,2.59,0.96,0.05,0.2
6304.5,88.45,0.31,2.43,2.55,0.98,0.05,0.2
6305.0,89.52,0.31,2.43,2.52,1.0,0.05,0.2
6305.5,90.0,0.32,2.43,2.49,1.0,0.04,0.21
6306.0,89.45,0.32,2.44,2.45,0.99,0.03,0.2
6306.5,88.38,0.32,2.44,2.42,0.97,0.03,0.2
6307.0,87.73,0.31,2.43,2.4,0.96,0.05,0.2
6307.5,87.48,0.3,2.43,2.38,0.96,0.05,0.2
6308.0,87.85,0.3,2.42,2.37,0.96,0.06,0.2
6308.5,88.68,0.3,2.41,2.37,0.98,0.07,0.21
6309.0,89.74,0.3,2.41,2.37,1.0,0.07,0.21
6309.5,89.97,0.3,2.4,2.37,1.0,0.08,0.21
6310.0,89.79,0.3,2.4,2.37,0.99,0.08,0.21
6310.5,89.96,0.3,2.39,2.37,1.0,0.09,0.22
6311.0,90.18,0.3,2.39,2.38,1.0,0.09,0.22
6311.5,89.82,0.31,2.39,2.38,1.0,0.08,0.22
6312.0,89.08,0.31,2.39,2.38,0.98,0.08,0.22
6312.5,88.64,0.32,2.39,2.4,0.97,0.08,0.22
6313.0,89.01,0.32,2.4,2.42,0.99,0.07,0.22
6313.5,89.53,0.33,2.4,2.44,1.0,0.06,0.22
6314.0,89.47,0.33,2.4,2.45,0.99,0.06,0.22
6314.5,88.88,0.33,2.39,2.45,0.98,0.07,0.23
6315.0,88.33,0.33,2.39,2.44,0.97,0.07,0.23
6315.5,88.24,0.33,2.38,2.43,0.97,0.08,0.23
6316.0,88.54,0.33,2.38,2.43,0.98,0.08,0.23
6316.5,88.49,0.33,2.38,2.43,0.98,0.08,0.23
6317.0,87.76,0.33,2.39,2.42,0.96,0.07,0.23
6317.5,87.03,0.33,2.4,2.44,0.95,0.06,0.22
6318.0,85.48,0.33,2.4,2.46,0.92,0.06,0.22
6318.5,84.13,0.33,2.39,2.5,0.9,0.07,0.23
6319.0,83.32,0.32,2.39,2.54,0.88,0.08,0.22
6319.5,82.97,0.32,2.38,2.58,0.88,0.09,0.23
6320.0,82.69,0.32,2.38,2.62,0.88,0.09,0.23
6320.5,81.84,0.32,2.37,2.66,0.86,0.1,0.23
6321.0,80.37,0.32,2.37,2.73,0.84,0.1,0.23
6321.5,78.81,0.32,2.38,2.79,0.8,0.09,0.23
6322.0,77.14,0.32,2.39,2.87,0.78,0.08,0.22
6322.5,75.19,0.32,2.39,2.96,0.75,0.08,0.22
6323.0,73.08,0.31,2.39,3.05,0.71,0.08,0.22
6323.5,70.36,0.3,2.39,3.12,0.67,0.09,0.22
6324.0,67.61,0.29,2.39,3.19,0.61,0.09,0.21
6324.5,64.56,0.28,2.37,3.28,0.56,0.12,0.21
6325.0,61.82,0.28,2.34,3.33,0.52,0.16,0.23
6325.5,59.07,0.27,2.31,3.37,0.47,0.18,0.24
6326.0,55.71,0.26,2.29,3.37,0.41,0.21,0.24
6326.5,52.72,0.25,2.28,3.41,0.35,0.21,0.24
6327.0,49.94,0.24,2.28,3.46,0.32,0.22,0.23
6327.5,48.71,0.23,2.29,3.52,0.3,0.2,0.22
6328.0,48.29,0.22,2.31,3.53,0.3,0.2,0.21
6328.5,48.61,0.22,2.32,3.5,0.3,0.18,0.2
6329.0,49.96,0.22,2.33,3.42,0.33,0.17,0.2
6329.5,52.02,0.22,2.33,3.35,0.38,0.18,0.2
6330.0,54.52,0.23,2.33,3.32,0.41,0.18,0.21
6330.5,55.67,0.23,2.33,3.28,0.43,0.18,0.21
6331.0,57.05,0.23,2.34,3.25,0.45,0.17,0.2
6331.5,58.79,0.23,2.35,3.27,0.48,0.16,0.2
6332.0,60.33,0.23,2.35,3.32,0.51,0.15,0.2
6332.5,62.45,0.23,2.35,3.37,0.54,0.16,0.2
6333.0,64.56,0.24,2.35,3.39,0.58,0.15,0.2
6333.5,67.63,0.25,2.34,3.4,0.63,0.16,0.21
6334.0,71.43,0.26,2.35,3.4,0.71,0.14,0.21
6334.5,76.01,0.27,2.35,3.4,0.78,0.14,0.22
6335.0,79.37,0.28,2.34,3.42,0.83,0.14,0.22
6335.5,81.48,0.28,2.34,3.43,0.86,0.14,0.22
6336.0,82.69,0.28,2.34,3.43,0.88,0.14,0.22
6336.5,83.72,0.28,2.33,3.42,0.9,0.15,0.23
6337.0,85.29,0.29,2.34,3.39,0.93,0.14,0.23
6337.5,86.63,0.29,2.34,3.35,0.95,0.14,0.23
6338.0,87.16,0.29,2.34,3.31,0.96,0.14,0.23
6338.5,86.42,0.29,2.34,3.27,0.94,0.14,0.23
6339.0,84.92,0.28,2.34,3.22,0.91,0.14,0.22
6339.5,84.1,0.28,2.34,3.19,0.9,0.14,0.22
6340.0,83.62,0.28,2.34,3.16,0.89,0.14,0.22
6340.5,83.83,0.28,2.34,3.13,0.9,0.14,0.22
6341.0,84.07,0.29,2.35,3.09,0.9,0.13,0.22
6341.5,84.18,0.29,2.35,3.05,0.9,0.13,0.22
6342.0,84.12,0.3,2.35,3.0,0.9,0.12,0.23
6342.5,84.54,0.3,2.35,2.96,0.91,0.12,0.23
6343.0,85.5,0.31,2.36,2.93,0.93,0.11,0.23
6343.5,86.43,0.31,2.36,2.92,0.94,0.11,0.23
6344.0,86.55,0.3,2.36,2.91,0.94,0.11,0.23
6344.5,86.07,0.3,2.36,2.93,0.93,0.11,0.23
6345.0,85.31,0.31,2.36,2.97,0.92,0.11,0.23
6345.5,84.93,0.31,2.36,3.02,0.91,0.11,0.23
6346.0,85.24,0.32,2.36,3.06,0.92,0.1,0.23
6346.5,85.64,0.33,2.35,3.06,0.93,0.11,0.24
6347.0,85.88,0.34,2.34,3.03,0.93,0.11,0.25
6347.5,85.81,0.34,2.32,2.99,0.93,0.13,0.26
6348.0,84.89,0.35,2.3,2.98,0.91,0.15,0.27
6348.5,82.95,0.35,2.27,2.95,0.88,0.17,0.28
6349.0,80.57,0.35,2.25,2.91,0.84,0.2,0.29
6349.5,76.41,0.35,2.23,2.83,0.76,0.21,0.29
6350.0,69.07,0.34,2.21,2.78,0.65,0.23,0.3
6350.5,63.57,0.32,2.19,2.72,0.52,0.26,0.3
6351.0,55.38,0.3,2.17,2.67,0.39,0.29,0.3
6351.5,48.95,0.29,2.16,2.61,0.28,0.31,0.29
6352.0,43.21,0.28,2.15,2.57,0.18,0.31,0.29
6352.5,39.33,0.27,2.17,2.51,0.14,0.29,0.28
6353.0,38.35,0.27,2.19,2.45,0.13,0.28,0.28
6353.5,37.65,0.28,2.2,2.38,0.12,0.27,0.28
6354.0,36.18,0.29,2.21,2.31,0.09,0.26,0.28
6354.5,33.71,0.28,2.21,2.22,0.05,0.26,0.27
6355.0,31.94,0.28,2.21,2.15,0.02,0.26,0.27
6355.5,31.3,0.27,2.21,2.09,0.01,0.26,0.27
6356.0,31.14,0.27,2.21,2.02,0.01,0.26,0.27
6356.5,31.08,0.27,2.2,1.97,0.01,0.27,0.27
6357.0,30.93,0.26,2.2,1.92,0.01,0.28,0.27
6357.5,30.73,0.26,2.19,1.9,0.0,0.3,0.28
6358.0,30.45,0.26,2.17,1.87,0.0,0.32,0.28
6358.5,30.12,0.27,2.15,1.84,0.0,0.32,0.29
6359.0,29.81,0.27,2.15,1.82,0.0,0.32,0.29
6359.5,29.64,0.27,2.14,1.81,0.0,0.33,0.29
6360.0,29.6,0.28,2.14,1.8,0.0,0.32,0.3
6360.5,29.78,0.28,2.14,1.78,0.0,0.32,0.3
6361.0,30.1,0.27,2.14,1.77,0.0,0.33,0.29
6361.5,30.68,0.27,2.14,1.76,0.0,0.33,0.29
6362.0,31.18,0.26,2.14,1.75,0.02,0.33,0.29
6362.5,31.87,0.26,2.14,1.73,0.03,0.33,0.29
6363.0,32.78,0.26,2.14,1.72,0.04,0.33,0.29
6363.5,33.39,0.27,2.14,1.72,0.05,0.33,0.29
6364.0,33.97,0.27,2.15,1.72,0.06,0.32,0.29
6364.5,34.75,0.27,2.15,1.72,0.07,0.32,0.29
6365.0,35.4,0.27,2.15,1.74,0.09,0.32,0.29
6365.5,36.69,0.27,2.15,1.74,0.11,0.32,0.29
6366.0,37.68,0.28,2.15,1.74,0.13,0.32,0.29
6366.5,38.75,0.29,2.15,1.71,0.14,0.31,0.3
6367.0,39.79,0.29,2.15,1.68,0.16,0.31,0.3
6367.5,41.13,0.28,2.16,1.64,0.18,0.3,0.29
6368.0,43.06,0.28,2.17,1.63,0.22,0.3,0.28
6368.5,45.46,0.28,2.18,1.64,0.26,0.29,0.28
6369.0,48.68,0.3,2.19,1.65,0.32,0.27,0.29
6369.5,52.85,0.31,2.18,1.67,0.39,0.27,0.3
6370.0,58.69,0.32,2.16,1.69,0.48,0.28,0.31
6370.5,65.63,0.32,2.15,1.72,0.62,0.29,0.31
6371.0,70.9,0.32,2.14,1.75,0.72,0.31,0.32
6371.5,74.4,0.33,2.15,1.84,0.77,0.29,0.31
6372.0,76.59,0.33,2.17,1.99,0.78,0.26,0.3
6372.5,76.86,0.33,2.21,2.16,0.78,0.24,0.29
6373.0,76.04,0.34,2.23,2.32,0.77,0.21,0.29
6373.5,74.48,0.33,2.24,2.41,0.73,0.2,0.28
6374.0,71.98,0.33,2.25,2.41,0.69,0.19,0.27
6374.5,69.68,0.32,2.25,2.39,0.65,0.2,0.27
6375.0,65.46,0.31,2.24,2.34,0.59,0.22,0.27
6375.5,62.43,0.3,2.25,2.33,0.53,0.21,0.27
6376.0,58.57,0.31,2.25,2.35,0.46,0.21,0.27
6376.5,53.54,0.31,2.27,2.39,0.38,0.19,0.26
6377.0,50.33,0.3,2.28,2.4,0.32,0.18,0.25
6377.5,47.89,0.29,2.28,2.37,0.28,0.19,0.25
6378.0,45.8,0.28,2.26,2.33,0.25,0.21,0.25
6378.5,43.54,0.27,2.23,2.28,0.22,0.26,0.26
6379.0,40.28,0.27,2.21,2.28,0.16,0.27,0.27
6379.5,35.07,0.28,2.2,2.34,0.07,0.27,0.28
6380.0,27.14,0.29,2.21,2.45,0.0,0.25,0.27
6380.5,16.32,0.29,2.23,2.53,0.0,0.24,0.27
6381.0,28.82,0.28,2.25,2.58,0.05,0.22,0.26
6381.5,46.12,0.28,2.26,2.61,0.33,0.22,0.25
6382.0,51.85,0.28,2.28,2.61,0.38,0.2,0.25
6382.5,54.6,0.28,2.3,2.66,0.42,0.17,0.24
6383.0,56.58,0.28,2.32,2.74,0.46,0.15,0.23
6383.5,59.18,0.28,2.34,2.86,0.49,0.13,0.22
6384.0,61.44,0.29,2.35,2.92,0.53,0.12,0.22
6384.5,63.01,0.3,2.36,2.94,0.55,0.11,0.23
6385.0,64.13,0.31,2.35,2.91,0.57,0.12,0.23
6385.5,64.48,0.31,2.34,2.88,0.57,0.13,0.24
6386.0,64.84,0.3,2.34,2.86,0.58,0.13,0.23
6386.5,65.02,0.3,2.33,2.86,0.58,0.14,0.24
6387.0,65.1,0.29,2.33,2.88,0.58,0.15,0.23
6387.5,65.2,0.3,2.32,2.92,0.58,0.15,0.24
6388.0,65.44,0.3,2.31,2.94,0.59,0.17,0.25
6388.5,65.95,0.3,2.3,2.98,0.6,0.17,0.25
6389.0,66.24,0.3,2.3,2.99,0.6,0.17,0.25
6389.5,66.35,0.3,2.3,2.98,0.6,0.17,0.25
6390.0,66.13,0.29,2.3,3.0,0.6,0.17,0.24
6390.5,66.01,0.29,2.31,3.01,0.6,0.16,0.24
6391.0,66.39,0.3,2.3,3.0,0.61,0.17,0.25
6391.5,67.39,0.3,2.29,3.0,0.63,0.19,0.26
6392.0,68.39,0.3,2.29,2.98,0.65,0.18,0.25
6392.5,68.94,0.29,2.29,2.97,0.65,0.18,0.25
6393.0,69.29,0.29,2.3,2.95,0.66,0.17,0.24
6393.5,69.69,0.3,2.31,2.94,0.66,0.16,0.24
6394.0,70.45,0.3,2.33,2.94,0.68,0.14,0.24
6394.5,71.23,0.3,2.34,2.94,0.69,0.13,0.23
6395.0,72.55,0.29,2.34,2.94,0.72,0.14,0.23
6395.5,74.14,0.29,2.34,2.94,0.74,0.14,0.23
6396.0,75.3,0.29,2.34,2.92,0.77,0.14,0.23
6396.5,75.75,0.3,2.34,2.9,0.77,0.13,0.23
6397.0,75.39,0.3,2.34,2.88,0.76,0.13,0.23
6397.5,75.38,0.3,2.35,2.88,0.76,0.12,0.23
6398.0,75.27,0.3,2.35,2.89,0.76,0.12,0.23
6398.5,74.77,0.29,2.36,2.91,0.75,0.12,0.22
6399.0,73.91,0.29,2.37,2.92,0.73,0.1,0.22
6399.5,73.61,0.29,2.37,2.92,0.73,0.1,0.22
6400.0,73.88,0.29,2.37,2.9,0.74,0.1,0.22
6400.5,74.21,0.29,2.37,2.86,0.74,0.1,0.22
6401.0,74.61,0.28,2.37,2.84,0.75,0.11,0.22
